tconst	averageRating	numVotes
tt0955621	7.4	36
tt0956046	3.8	8
tt0956268	6.4	26
tt0956355	5.7	43
tt0956940	5.6	18
tt0957658	8.1	66
tt0958178	6.8	19
tt0959177	5.9	86
tt0959409	3.6	25
tt0960158	4.1	43
tt0960817	6.3	15
tt0960966	2.1	14
tt0961714	6.0	68
tt0962749	8.0	7
tt0964175	6.3	15
tt0964806	7.4	40
tt0965007	6.7	14
tt0965480	1.8	59
tt0967477	5.8	13
tt0967716	7.4	11
tt0968061	6.8	7
tt0968715	6.9	148
tt0968962	6.9	9
tt0969259	7.1	99
tt0969723	8.4	40
tt0969854	1.5	118
tt0970147	7.9	22
tt0970153	7.3	228
tt0970595	7.8	15
tt0970674	6.6	16
tt0971174	5.7	14
tt0972076	7.2	10
tt0972556	7.9	29
tt0972668	7.1	12
tt0972812	5.7	14
tt0973000	4.4	37
tt0973789	7.0	36
tt0973851	5.6	9
tt0973892	7.0	25
tt0974731	7.0	8
tt0974878	8.2	16
tt0974919	8.6	17
tt0975843	6.4	20
tt0976008	6.8	316
tt0976657	8.6	26
tt0976690	7.3	80
tt0976696	7.4	59
tt0976760	8.9	24
tt0976849	4.0	8
tt0977074	7.5	18
tt0977380	8.0	416
tt0978037	7.2	44
tt0978071	6.0	19
tt0978530	6.6	104
tt0978758	7.8	109
tt0979003	8.4	9
tt0979109	7.4	128
tt0979961	6.1	34
tt0980220	7.7	78
tt0980229	7.6	37
tt0981539	7.7	17
tt0982024	7.8	6
tt0982332	7.2	8
tt0982613	6.9	128
tt0982910	6.0	111
tt0983139	7.2	16
tt0983327	7.0	7
tt0983592	7.3	18
tt0983635	7.7	16
tt0984049	6.0	54
tt0984085	7.1	28
tt0984494	5.8	38
tt0984786	6.2	11
tt0984824	6.4	9
tt0985119	5.7	635
tt0985349	9.6	12
tt0985700	5.8	12
tt0985801	8.8	12
tt0986127	7.6	202
tt0986237	6.8	41
tt0987439	7.8	1034
tt0988112	5.9	7
tt0988236	7.7	1107
tt0988790	5.7	7
tt0988935	7.2	427
tt0989468	3.6	9
tt0989479	3.9	9
tt0990610	8.5	545
tt0991398	7.8	85
tt0991477	4.7	53
tt0991804	4.0	11
tt0992600	6.1	14
tt0993289	3.3	25
tt0993364	8.0	8
tt0994203	7.2	13
tt0994299	6.8	103
tt0994812	8.0	11
tt0995087	8.3	8
tt0995483	6.9	10
tt0995953	9.2	15
tt0996073	7.2	42
tt0996607	2.7	24
tt0996721	8.0	412
tt0997084	6.2	2366
tt0997512	7.3	8
tt0997650	9.1	8
tt0999248	9.2	12
tt0999915	6.8	20
tt10005938	7.3	158
tt10006882	8.9	13
tt1000711	8.2	14
tt1000750	8.0	207
tt1000777	8.4	23495
tt1000787	7.7	24
tt10010682	7.5	26
tt10011244	4.8	35
tt1001355	6.2	45
tt1001475	6.4	163
tt1002103	8.6	16
tt10022090	7.5	25
tt10023266	7.4	33
tt10026730	7.0	103
tt10027250	7.0	6
tt1002750	7.9	22
tt10030452	9.0	7
tt1003051	7.0	213
tt1003189	6.1	20
tt10033642	6.9	41
tt1003406	7.9	16
tt1003857	8.8	11
tt1003860	9.1	19
tt10044040	4.7	223
tt10044588	7.1	10
tt10045688	4.8	32
tt10048992	7.3	39
tt10052082	8.2	6
tt10055184	7.8	19
tt10061984	8.7	55
tt10062388	8.5	68
tt10066126	7.4	5
tt10067534	8.4	16
tt1007072	6.4	21
tt10073688	6.4	15
tt10074940	7.0	463
tt10077090	5.4	11
tt1007990	5.8	11
tt10080334	8.2	9
tt10081154	5.1	17
tt10081206	6.1	12
tt10081670	7.4	6
tt10082644	8.3	13
tt1008343	8.4	13
tt10085580	8.8	6
tt10086530	2.7	22
tt1008846	7.2	10
tt1009033	8.5	78
tt1009520	7.3	8
tt10095940	7.5	7
tt10096180	5.6	8
tt1009662	6.4	41
tt10096660	8.4	5
tt1010115	7.6	29
tt1010387	5.9	833
tt10107062	8.4	16
tt10112082	9.0	61
tt10113814	6.4	81
tt10120312	7.5	32
tt10120318	6.8	17
tt10121192	8.3	491
tt10121206	7.5	54
tt10121882	7.5	20
tt10127990	8.1	8
tt10128118	8.9	54
tt10128594	7.8	9
tt10130066	8.3	7
tt1013280	6.1	11
tt10133316	9.0	7
tt1013477	8.3	6
tt1013480	8.7	7
tt10136218	7.9	10
tt10136250	7.3	1082
tt1013701	8.7	15
tt10143140	7.4	6
tt1014651	7.7	62
tt1014724	8.5	22
tt10149232	7.0	5
tt10151962	6.8	5
tt10152000	6.7	6
tt10155854	7.2	12
tt1015663	6.0	41
tt10157796	3.6	7
tt1016107	7.7	102
tt1016156	9.3	29
tt1016270	8.2	14
tt1016726	6.3	19
tt1016755	5.9	18
tt1016799	7.9	15
tt1016858	7.7	195
tt1016864	7.8	102
tt10168852	6.8	21
tt1016921	8.4	45
tt1016923	7.6	39
tt10169704	7.7	2495
tt1017502	8.3	156
tt10177744	4.0	5
tt1017779	7.6	45
tt10178840	8.1	21
tt1018102	7.0	775
tt1018219	7.9	11
tt10183858	6.0	77
tt1018480	7.9	9
tt10187034	8.9	10
tt10187074	7.7	20
tt10192192	7.1	11
tt10197560	7.5	131
tt10198214	9.1	18
tt10201274	1.8	8
tt10207074	4.6	15
tt10207162	3.5	34
tt10207338	7.3	9
tt1020940	5.8	12
tt10210914	8.7	13
tt1021380	6.7	19
tt1021687	7.6	6
tt10219730	3.9	16
tt10219850	7.8	20
tt10222314	8.8	9
tt10223052	7.7	289
tt10223088	7.2	12
tt1022415	8.0	27
tt10224588	9.2	15
tt1022932	7.0	8
tt10233502	6.5	31
tt10234378	7.0	38
tt1023449	5.6	58
tt10234780	8.0	170
tt10234992	5.2	15
tt10236650	9.0	8
tt1023760	6.1	49
tt1024113	7.9	136
tt1024139	7.4	11
tt10243870	7.2	25
tt10244220	7.8	29
tt10245008	9.2	11
tt10245918	6.5	13
tt10247248	8.5	15
tt1024920	8.4	14
tt1025350	6.4	18
tt1025359	6.8	111
tt1025638	7.0	7
tt1025828	6.8	11
tt10268674	6.2	22
tt10269474	6.8	10
tt1026975	5.8	7
tt1027109	5.4	14
tt1027138	5.4	10
tt1027284	7.0	18
tt1027611	6.4	56
tt10277382	6.2	10
tt1028541	8.0	8
tt1029269	5.6	421
tt10293322	9.0	12
tt10295228	1.0	441
tt10295244	7.6	6
tt1029629	6.4	13
tt1029653	8.4	10
tt10298368	8.4	17
tt10299932	4.0	14
tt10300380	3.5	476
tt1030315	6.3	11
tt10303494	7.9	10
tt10307750	9.6	80
tt10309906	5.8	10672
tt10311578	4.9	24
tt1031240	4.7	141
tt10312484	8.2	236
tt1031263	7.8	291
tt10312886	7.9	80
tt10313336	7.7	1207
tt1031470	8.2	6170
tt1031810	6.3	18
tt1031930	7.1	297
tt10319614	7.2	14
tt10328362	6.4	136
tt1032947	8.5	73
tt10329722	7.9	10
tt10329838	5.1	483
tt10329888	7.8	13
tt10332864	4.8	5
tt1033287	8.5	101
tt1033765	3.6	47
tt10341040	4.7	978
tt1034449	4.6	2594
tt1034501	7.4	6
tt1034547	8.3	10
tt1034670	7.7	924
tt10346816	8.2	9
tt10349014	9.0	9
tt10350572	8.7	8
tt10350826	8.8	13
tt1035091	7.3	74
tt10351636	7.9	8
tt1036002	5.9	29
tt10360630	7.5	269
tt1036064	7.6	1087
tt10361746	7.6	80
tt10362138	7.8	6
tt10363612	7.9	8
tt10363632	7.9	7
tt10363802	9.3	7
tt10364740	7.0	8
tt10367988	7.5	17
tt10369198	5.6	6
tt1037417	7.7	56
tt10375010	6.3	10
tt10375332	5.0	6
tt1037547	8.2	6
tt1037672	4.6	33
tt1038032	7.9	41
tt10381564	6.8	15
tt1038274	2.0	7
tt1038818	7.0	8
tt10388238	7.8	25
tt10388548	6.2	18
tt1038985	4.8	34
tt10393458	8.5	16
tt1039594	6.0	15
tt10397512	8.0	5
tt10398212	4.8	11
tt1039914	7.0	658
tt1039987	7.1	13
tt1040042	8.0	14
tt10404304	8.6	10
tt10408656	6.6	23
tt10409334	6.1	196
tt10410006	8.3	291
tt1041360	8.4	12
tt10415354	5.6	28
tt10417306	8.0	7
tt10418320	9.0	47
tt10418830	5.6	33
tt10419170	9.7	54
tt10422436	8.4	1575
tt10422794	9.3	7
tt10424416	7.0	7
tt10426128	8.3	22
tt10426486	5.9	18
tt1042687	7.4	9
tt10427922	8.9	16
tt10430182	6.8	5
tt10432658	5.9	25
tt10433070	8.3	301
tt10433108	7.8	3906
tt10433332	8.4	198
tt10434330	7.8	18
tt10435734	5.8	15
tt1043735	6.6	13
tt1043903	7.2	3111
tt10441174	7.5	47
tt1044349	8.0	9
tt10447348	7.5	29
tt10449132	7.2	5
tt1045207	8.7	10
tt10452418	7.1	31
tt10456264	7.4	18
tt10456276	8.3	8
tt10456366	6.0	17
tt10456420	6.9	24
tt1045852	8.0	10
tt1045876	6.7	29
tt10462044	5.1	15
tt10462054	8.2	10
tt10462982	7.5	10
tt10467978	7.8	655
tt10468010	7.6	9
tt1046960	7.1	10
tt1047013	8.4	25
tt1047160	7.0	14
tt10478186	7.3	113
tt1047929	8.7	16
tt10482378	6.8	613
tt10482654	7.8	28
tt10486628	7.9	25
tt10487692	7.7	22
tt1049407	7.1	26
tt1049412	6.4	320
tt10494312	7.2	29
tt10494684	6.2	23
tt1049806	5.4	9
tt10499306	7.6	13
tt1050083	8.5	26
tt10505558	5.7	75
tt1050896	7.6	70
tt10509158	8.8	257
tt10509536	6.3	18
tt10509642	8.3	69
tt10510556	6.4	16
tt1051143	6.6	15
tt10514248	6.5	6
tt10515632	8.9	230
tt10515828	7.3	116
tt1051738	6.5	13
tt10518832	7.2	22
tt10519296	7.8	39
tt10520318	6.0	6
tt1052047	5.6	86
tt10520724	6.8	34
tt1052602	8.2	189
tt1052613	7.4	172
tt10526492	8.1	8
tt10530138	6.6	20
tt1053145	8.3	108
tt10534112	7.2	5
tt1053886	8.3	33
tt10539608	5.7	90300
tt1054051	6.7	7
tt10540612	6.1	19
tt10541406	7.6	10
tt1054216	7.6	35
tt10544228	9.2	7
tt1054720	6.7	60
tt1054818	6.0	8
tt1054845	7.1	1185
tt10551082	7.4	19
tt1055159	7.4	6
tt1055161	6.2	6
tt10552440	8.9	9
tt1055682	7.3	38
tt10557942	6.0	7
tt10558870	7.2	17
tt1056067	6.4	1662
tt1056434	6.6	101
tt1056489	5.9	41
tt1057138	4.9	9
tt1057590	6.4	126
tt1057602	7.0	7
tt1057817	8.9	37
tt10585686	5.6	45
tt10586136	6.1	7
tt1058621	7.9	30
tt1058788	6.9	45
tt1058911	6.9	110
tt10589880	8.2	10
tt1059075	7.3	17
tt1059203	8.0	8
tt10595362	8.7	19
tt10598030	8.2	12
tt10598448	8.2	6
tt1059881	4.8	5
tt10599446	8.4	337
tt10600902	8.2	28
tt10601622	8.0	35
tt10602078	7.6	28
tt1060280	6.4	7
tt10605376	7.3	24
tt10606124	9.0	10
tt10607590	7.7	89
tt10607662	7.8	5
tt10610810	8.0	6
tt1061108	5.8	14
tt10612572	8.1	14
tt10612954	5.2	8
tt10613550	6.1	416
tt10613678	9.2	9
tt10613752	6.8	65
tt1061474	7.6	6
tt10617644	6.7	12
tt10619838	6.9	18
tt10622124	7.8	64
tt1062294	6.5	8
tt1062694	8.1	14
tt10627786	7.8	14
tt1063116	6.6	6
tt10632926	9.2	28
tt1063345	7.8	12
tt10633464	7.7	8
tt10635474	7.3	68
tt1063626	7.0	7
tt10636958	7.5	999
tt1063847	7.3	7
tt1064088	7.5	6
tt1064302	4.3	16
tt10650528	8.9	36
tt10651398	4.9	19
tt10653132	6.2	168
tt10653304	7.2	10
tt1065797	4.2	15
tt10662296	9.1	355
tt1066283	9.3	10
tt10669884	5.1	22
tt1067443	7.9	21
tt1068201	7.9	11
tt10682190	8.6	128
tt1068260	5.6	10
tt10685196	9.0	646
tt10685792	7.5	76
tt10685982	8.2	18
tt1068650	4.8	140
tt1068660	5.8	15
tt1068678	6.3	13243
tt1068684	6.9	13
tt10687514	7.5	6
tt10688384	7.6	8
tt10691410	6.1	22
tt10695104	6.4	16
tt10700400	8.1	1270
tt1070317	7.1	225
tt10704838	4.5	15
tt1071028	6.7	37
tt1071219	8.7	50
tt10712226	7.0	425
tt10712610	7.4	61
tt10712866	5.7	281
tt10712868	5.8	126
tt10713448	6.3	244
tt10715014	2.2	37
tt10715116	8.2	5
tt10715194	5.3	1436
tt1071793	4.8	21
tt1072124	6.8	26
tt1072194	7.7	46
tt10725374	6.8	9
tt10726902	1.8	36
tt1072990	7.5	17
tt1073122	7.7	234
tt10731982	2.0	85
tt1073232	7.6	21
tt10734254	5.4	9
tt10734616	8.1	17
tt1073685	6.5	10
tt10738818	6.1	16
tt10739006	7.3	32
tt10740078	6.2	10
tt10740318	8.5	559
tt10741510	3.0	9
tt10741736	7.8	5
tt1074207	7.9	22
tt1074259	6.7	10
tt10750082	5.7	2366
tt1075109	5.2	68
tt10752626	8.1	8
tt10752858	5.8	16
tt1075312	6.0	41
tt1075622	8.3	9
tt1075829	6.1	45
tt10758740	7.4	191
tt10764548	6.9	9
tt10765260	5.4	27
tt10765378	6.2	16
tt10766764	7.3	18
tt1076829	5.4	8
tt10772114	7.5	2122
tt10773136	8.9	49
tt1077389	7.2	25
tt10776882	7.2	37
tt10779202	8.3	178
tt1078292	7.1	11
tt10783936	8.2	21
tt1078671	5.4	14
tt10786802	8.9	13
tt1078917	6.6	378
tt1079360	4.8	2160
tt10796340	8.5	7
tt1079703	3.2	20
tt1079785	7.6	8
tt10798892	8.1	25
tt10798940	8.7	24
tt10799408	8.9	21
tt1080024	7.8	21
tt10803344	6.4	9
tt10804590	8.2	80
tt10806544	6.5	7
tt10808116	7.8	53
tt10811418	8.3	10
tt10813664	8.7	8
tt10814694	7.5	45
tt1081625	5.6	18
tt10819612	4.0	6
tt10821174	9.0	637
tt10826980	7.2	7
tt10826986	7.2	7
tt10829286	8.2	15
tt1082956	4.2	15
tt10830654	7.8	6
tt10831586	6.5	25
tt10832594	7.7	215
tt1083715	6.6	21
tt1083992	5.4	792
tt10841160	5.9	11
tt1084135	8.2	14
tt10841906	7.7	20
tt1084314	7.6	38
tt1084316	7.6	39
tt10843600	6.0	11
tt10845182	7.8	8
tt10845554	8.0	10
tt1084680	6.8	744
tt10847158	8.0	1373
tt10847196	7.6	1273
tt10848882	6.4	23
tt1085002	6.8	6
tt10850644	8.6	67
tt10851220	7.2	92
tt10854138	9.5	6
tt10855438	7.9	11
tt1085566	6.7	25
tt1085911	7.0	9
tt1086213	5.5	471
tt1086709	8.0	7
tt10870380	7.0	5
tt1087103	7.4	18
tt1087313	6.3	9
tt10875292	5.6	9
tt1087643	3.3	138
tt10878122	7.5	677
tt10878960	8.2	51
tt1087996	8.0	28
tt10882116	8.1	23
tt10885466	8.2	16
tt10886682	7.1	68
tt1088912	7.0	25
tt10891886	4.9	189
tt1089330	8.7	94
tt10893358	9.0	6
tt10895694	8.8	17
tt10901134	6.6	1657
tt1090597	7.5	63
tt1090903	5.4	793
tt10909890	7.6	5
tt10910292	5.9	8
tt1091096	7.5	9
tt1091323	8.4	32
tt10914156	3.9	22
tt10914272	7.8	18
tt1091746	6.6	107
tt1091829	6.4	11
tt10919234	6.7	7
tt10920296	8.0	7
tt1092052	7.7	8
tt10921042	6.5	3556
tt1092223	7.2	12
tt10926210	9.8	6
tt10927354	4.7	10
tt10927554	6.6	2590
tt10930768	6.7	168
tt10931112	5.0	6
tt10931212	7.7	13
tt10931224	7.6	12
tt10932118	6.4	35
tt10932158	5.9	15
tt10932582	7.8	13
tt10932834	7.5	185
tt10933674	7.3	9
tt10934006	5.6	78
tt1093408	7.6	9
tt1093456	7.8	6
tt10934574	7.5	6
tt1093629	7.6	18
tt10939516	9.0	7
tt10939674	2.0	34
tt10942166	7.5	74
tt10942874	7.3	69
tt10942886	8.4	82
tt10944624	6.7	6
tt10946024	6.6	66
tt10946282	9.5	41
tt10949000	5.8	6
tt10949082	7.6	11
tt1094958	6.8	16
tt10950330	7.2	10
tt10950526	9.6	15
tt10959454	3.9	749
tt10965850	6.6	898
tt10968650	7.3	11
tt1097013	5.7	11192
tt1097271	7.5	165
tt1097280	7.6	14
tt10974436	7.2	12
tt10975062	7.4	148
tt10976130	7.8	180
tt10981012	6.3	2830
tt1098211	6.9	27
tt10984036	5.8	36
tt1098499	7.6	20
tt10985808	8.2	678
tt10993718	7.0	8
tt10993902	7.8	23
tt10994552	5.8	20
tt10995596	6.2	8
tt1099964	6.8	17
tt1099981	7.9	13
tt1099998	5.1	124
tt1100258	7.3	7
tt11004328	6.6	15
tt11006022	6.9	66
tt11010330	7.6	40
tt11010394	6.0	11
tt1101041	3.5	17
tt11010426	6.2	81
tt1101112	8.6	7
tt11011258	6.7	35
tt11011260	8.0	63
tt1101142	7.5	1401
tt11011654	8.6	12
tt1101558	5.9	44
tt11018704	8.7	7
tt11018764	8.6	7
tt11020758	7.3	6
tt1102103	9.0	3837
tt1102114	7.1	277
tt1102141	6.3	8
tt1102215	8.9	23
tt1102693	6.6	6
tt1103116	8.2	8
tt1103177	8.0	26
tt1103310	6.6	17
tt11033702	6.9	159
tt11034204	7.8	1567
tt1103564	9.1	12
tt11042070	8.4	10
tt1104693	7.0	10
tt1104741	6.4	40
tt1104783	6.5	269
tt1104905	7.9	9
tt11051342	7.5	13
tt1105158	7.5	137
tt11056626	4.8	41
tt1105732	6.8	1040
tt11058770	7.8	6
tt1106087	8.5	15
tt1106153	7.4	7
tt11061634	8.5	309
tt11061982	8.9	73
tt11064380	9.6	35
tt1106553	8.2	8
tt1106943	9.9	68
tt11071720	7.2	6
tt11073748	4.6	13
tt11076080	6.4	7
tt11076106	7.4	6
tt1107636	8.1	46
tt11077200	6.0	7
tt11078716	8.4	14
tt11079986	5.3	39
tt1108083	7.2	7
tt1108538	6.6	47
tt11091884	7.9	9
tt1109315	7.4	8
tt11093396	5.2	48
tt1109554	8.4	54
tt11096144	8.2	14
tt11097552	7.8	28
tt11102420	8.8	1357
tt11102656	7.2	10
tt11106400	8.4	20
tt11106642	7.5	154
tt11107060	8.9	294
tt11107348	6.9	220
tt11114992	6.1	244
tt11115212	5.9	21
tt11115312	6.5	22
tt11116602	6.8	17
tt1111719	6.7	1564
tt1111811	3.4	18
tt11121664	7.1	10892
tt11122508	7.9	992
tt1112481	7.2	5
tt11126224	8.7	14
tt11126346	8.0	7
tt11126414	9.1	8
tt1112808	8.2	18
tt11129800	6.5	76
tt11129816	7.2	540
tt1113166	5.2	262
tt1113387	7.7	19
tt11136324	5.6	12
tt11138302	8.3	30
tt1113870	8.1	148
tt11138840	7.5	12
tt11138912	8.0	3651
tt11143720	6.5	20
tt1114488	8.3	15
tt11146466	6.7	17
tt1114746	8.5	22
tt11148330	8.3	8
tt11151788	5.6	6
tt1115305	5.5	24
tt11156582	5.8	23
tt11157396	8.4	23
tt11157830	9.0	5
tt11162494	5.9	10
tt11163966	7.8	7
tt11165972	6.8	13
tt11166724	5.4	95
tt11169518	7.8	15
tt1117043	8.6	5
tt1117188	5.5	37
tt11172878	5.5	101
tt11173372	4.6	9
tt1117448	7.7	271
tt1117522	7.8	55
tt1117553	3.8	32
tt11177042	8.0	6
tt1117720	7.5	8
tt11177606	5.5	588
tt11180736	6.3	7
tt11181864	9.5	12
tt11182700	8.8	76
tt11182820	8.3	6
tt1118534	7.0	8
tt11188624	5.2	4477
tt11189192	7.2	538
tt11192832	7.1	8
tt1119539	4.7	14
tt1119927	7.2	18
tt1119979	7.4	7
tt11199854	6.6	8
tt11204372	3.1	1259
tt11210876	6.4	19
tt1121239	8.7	14
tt11214180	8.6	178
tt11214544	8.0	7
tt1121509	7.8	231
tt11217888	7.4	5
tt1121801	6.1	542
tt11218138	8.1	54
tt11219336	9.4	15
tt11219672	9.0	62
tt11223550	6.3	46
tt1122577	6.2	11
tt11225992	4.8	93
tt11238746	9.1	36
tt11238760	8.1	15
tt11242162	7.0	8447
tt11243080	7.8	48
tt11243168	7.2	8
tt1124357	7.0	11
tt11243644	6.0	6
tt11244726	8.3	18
tt1124771	7.9	14
tt11253708	5.0	9
tt11256646	5.8	14
tt1125928	7.4	9
tt11260886	4.7	312
tt11262964	5.2	13
tt1126408	7.1	69
tt1126528	7.4	6
tt11265932	8.7	232
tt11268976	7.1	9
tt1127237	7.9	13
tt11274442	8.4	32
tt11274740	7.3	114
tt11278608	5.3	432
tt11279856	6.7	13
tt11281272	6.6	50
tt1128619	8.6	11
tt11296016	6.3	18
tt1129865	8.5	478
tt1130108	6.4	5
tt1130485	6.6	10
tt11305700	6.0	6
tt11306250	6.0	21
tt11307016	7.6	36
tt11307174	9.2	6
tt11308778	6.5	93
tt11311372	7.7	82
tt11311444	7.9	172
tt1131221	7.3	63
tt11312566	8.6	17
tt1131600	8.4	27
tt11316314	6.8	20
tt11317488	8.7	9
tt11320192	5.2	2634
tt11320704	5.8	5
tt11321418	5.8	9
tt1132171	6.0	164
tt11322534	6.3	19
tt11325374	7.8	26
tt11327026	7.7	31
tt11331796	7.9	22
tt11332158	7.3	14
tt1133432	6.7	9
tt1133621	7.1	22
tt11342240	8.5	32
tt11343678	9.0	6
tt1134569	6.9	12
tt11348256	6.2	5
tt11349002	7.4	175
tt1134932	7.5	18
tt1134954	6.8	51
tt1135781	2.4	378
tt11358930	3.6	114
tt1136651	7.4	13
tt1136912	6.0	7
tt1137116	6.9	57
tt11372242	6.6	9
tt11373484	7.4	13
tt1137638	9.1	15
tt1137723	6.6	47
tt1137735	6.6	44
tt11378990	6.6	18
tt11379026	7.9	31792
tt1137936	8.3	738
tt11379380	6.4	69
tt11382518	7.7	383
tt11382536	7.5	432
tt1138360	6.6	55
tt11386978	5.2	7
tt11389872	6.9	123625
tt1139134	3.3	122
tt11395546	7.2	35
tt1139654	6.8	19
tt11397948	6.6	52
tt11398258	7.7	19
tt11400058	7.7	480
tt11400164	6.9	11
tt11400902	4.7	1445
tt1140102	8.4	11
tt11403714	6.6	143
tt11404730	7.1	10
tt11404750	6.6	5
tt11405064	7.5	29
tt11412008	8.5	24
tt11412510	5.8	42
tt11413860	8.5	17
tt11417060	7.4	9
tt11424306	8.8	5
tt11426160	6.9	107
tt11429744	7.6	5
tt1143102	8.9	16
tt11431070	2.5	169
tt1143148	7.2	1172
tt11431974	7.3	151
tt11433868	9.0	5
tt1143570	6.7	98
tt11437350	7.6	14
tt11437664	7.8	8
tt1143911	6.2	15
tt1143934	7.6	97
tt11440100	8.1	225
tt11443420	5.7	9
tt11443766	8.3	7
tt11444190	5.5	17
tt11444484	7.6	32
tt11444770	8.4	39
tt1144664	6.7	11
tt1144666	7.2	14
tt1144815	3.9	678
tt11454770	6.7	7
tt1145500	8.7	2101
tt1145635	7.5	17
tt11464826	7.6	90547
tt1146770	7.1	8
tt11474396	5.5	6
tt11474644	7.6	5
tt1147571	7.3	50
tt11478546	6.4	8
tt11481312	6.1	1060
tt1148157	9.1	34
tt11482816	7.3	19
tt11483040	7.1	38
tt11483656	8.0	10
tt11488102	8.7	50
tt1149400	7.9	418
tt1149589	5.0	135
tt11496628	7.7	13
tt11497978	8.7	11
tt11497996	8.1	54
tt11498000	7.6	16
tt1149982	7.1	333
tt1150635	8.5	234
tt1150880	7.0	13
tt1151078	4.3	77
tt1151808	7.4	888
tt1152000	7.6	58
tt11522604	8.0	51
tt1152271	3.5	59
tt11522860	7.2	53
tt1152312	6.7	7
tt1152568	7.5	21
tt11531000	8.1	9
tt11535648	5.7	24
tt11536224	8.2	47
tt1153634	7.2	6
tt11536524	6.2	6
tt11542624	8.1	25
tt11544318	6.3	6
tt11553422	8.0	10
tt11557450	7.7	15
tt11559344	5.7	13
tt1156039	7.0	9
tt11561572	6.2	6
tt1156329	5.2	18
tt11564276	8.1	25
tt1156683	9.5	9
tt1156784	8.2	10
tt11568394	7.9	87
tt11568492	6.2	9
tt11568774	9.0	12
tt11570714	6.2	12
tt11573146	5.4	46
tt1157640	7.0	22
tt11576430	6.9	20
tt1157782	6.8	102
tt11579006	6.2	16
tt11584538	8.6	37
tt11585016	8.6	11
tt1159109	8.0	12
tt1159160	8.0	13
tt11595270	6.9	97
tt1159593	8.2	10
tt11597054	7.6	8
tt11598898	6.9	116
tt11599748	6.9	16
tt11602036	7.2	42
tt11602956	9.0	11
tt1160358	8.4	5
tt1160370	7.7	22
tt11603962	6.1	9
tt1160835	7.8	12
tt11609526	7.8	84
tt11610250	8.1	191
tt11610304	4.9	132
tt11611100	6.9	43
tt11611142	7.3	22
tt11611256	6.6	43
tt11611486	6.6	1280
tt11611698	7.7	4421
tt1161255	7.7	20
tt11614216	7.0	9
tt1161697	7.0	568
tt11620676	6.3	18
tt1162774	3.6	65
tt11627846	7.4	256
tt11628788	6.4	173
tt11628992	9.1	9
tt1163198	6.6	54
tt11632580	8.6	1627
tt11632606	7.6	9
tt11632802	7.2	10
tt11633342	7.8	16
tt1163822	7.2	7
tt11639022	8.0	8
tt1164215	7.5	52
tt1164321	6.4	11
tt11646392	8.8	44
tt11655136	7.7	67
tt11656836	6.8	2049
tt11657432	6.7	16
tt11657754	8.3	555
tt11661968	6.6	10
tt11663318	9.7	18
tt11664446	7.4	13
tt11675766	6.7	82
tt11676040	8.5	36
tt1167867	6.8	49
tt11679280	5.1	19
tt1168000	7.6	369
tt11680606	8.2	22
tt11682368	7.5	10
tt1168273	6.4	10
tt1168637	5.2	106
tt11686524	7.5	47
tt11687104	5.5	10821
tt1169167	7.2	648
tt11692244	7.3	36
tt1169490	9.5	532
tt11695446	7.1	7
tt1169844	7.1	18
tt11702726	6.3	59
tt1170768	7.8	1425
tt1170811	7.4	1447
tt11708140	4.8	1583
tt1170858	7.1	1079
tt11708786	1.8	6
tt11709370	9.3	12
tt1170989	7.2	57
tt1171316	3.7	20
tt11713816	6.9	286
tt11714604	5.9	14
tt1171521	8.9	20
tt1171658	5.3	935
tt11717536	8.0	11
tt11719814	8.7	8
tt1172052	5.9	15
tt11720758	8.3	10
tt11720912	7.0	86
tt11723944	7.7	667
tt11724968	6.3	6
tt11725896	6.6	22
tt11729420	8.6	11
tt1173032	8.3	16
tt1173043	4.5	13
tt1173458	7.5	22
tt11735750	8.4	9
tt1173708	6.1	397
tt11738448	8.8	61
tt1173908	6.3	7
tt1174517	7.6	115
tt11747678	4.9	24
tt11749610	7.2	67
tt11753764	7.8	48
tt11754096	6.0	9
tt1175718	7.4	6
tt11758982	6.2	18
tt11759730	6.8	241
tt11760382	6.8	5
tt11760404	6.8	5
tt1176638	3.0	96
tt1177130	5.0	13
tt11771542	8.3	14
tt1177161	6.2	150
tt1177508	7.7	41
tt1177537	7.4	41
tt1177915	6.8	11
tt11780956	6.5	57
tt1178426	6.5	1602
tt1178561	4.4	210
tt1178592	5.7	20
tt11786336	7.7	52
tt11787078	9.8	6
tt11788984	6.9	24
tt11789992	7.7	326
tt11792614	7.7	375
tt1179801	5.9	188
tt11798718	3.7	35
tt11799822	7.7	926
tt11807270	5.6	7
tt1180835	6.7	13
tt11809660	7.0	36
tt11810770	7.6	9
tt1181087	5.4	13
tt11813790	7.9	8
tt11814360	6.7	12
tt1181601	4.8	13
tt11817614	8.2	51
tt1181917	6.4	21996
tt11819354	8.4	200
tt1182908	4.2	2253
tt1183234	8.5	57
tt11832956	7.9	19
tt11839574	7.0	1550
tt11840582	6.5	32
tt1184394	4.5	16
tt1184940	3.9	13
tt1184987	4.1	10
tt11853200	6.0	275
tt11858614	8.0	11
tt1185867	8.5	1578
tt11859102	7.4	7
tt11860796	2.3	6
tt11860918	8.0	10
tt1186196	5.1	134
tt1186346	7.7	1121
tt11866862	6.5	8
tt11867522	8.0	194
tt11867640	6.1	28
tt11867686	7.9	91
tt11867884	5.2	1492
tt1186814	7.8	17
